2;8251;Oma Barra de Cafe Bogota Puente Aereo;Avenida Calle 26 No 106 - 47 Primer Piso Diagonal Porteria 4 (Vuelos Nacionales de Avianca);NR;Fontibon;http://173.254.122.220/;AC 26 106 47;4.68993666711489;-74.1309584560854
138;22075;El CoQ;Calle 84 BIS No 14 - 02;610 80 36 - ;Chapinero;NR;CL 84 BIS 14 02;4.669176581170246;-74.05466401149232
139;22089;Marfalitos;Calle 12 No 7 - 32 Piso 4;334 19 26 - 282 39 21;Candelaria;NR;CL 12 7 32;4.599645313500862;-74.07513172711948
140;22096;Hamburguesas el Corral Torre Cuzesar;Avenida Calle 116 No 7 - 15 Interior 2;NR;Usaquen;www.elcorral.com;AC 116 7 15;4.69364778036101;-74.0335834766166
141;22109;Papa Jhons Pepe Sierra;Calle 116 No 18 B - 40;NR;Usaquen;www.papajohns.com.co;CL 116 18 B 40;4.69862590662019;-74.0489498218991
142;22158;Restaurante Agadon;Carrera 13 No 85 - 75;742 53 99 - 742 53 97;Chapinero;NR;KR 13 85 75;4.66975680809443;-74.0534478528926
143;22207;Restaurante Casa;Carrera 13 No 85 - 24;236 37 55 - 704 46 06;Chapinero;NR;KR 13 85 24;4.669383135123889;-74.05337954352753
144;22306;Brasa Roja Centro Comercial Avenida Chile;Centro Comercial 'Avenida' Chile Calle 72 No 10 -  34 Local 403 B;NR;Chapinero;labrasaroja.com;CL 72 10 34;4.65681404753539;-74.0578542596714
145;22431;Criterion;Calle 69 A No 5 - 75;310 13 77 - 314 293 41 92;Chapinero;www.criterion.com.co;CL 69 A 5 75;4.651671231820454;-74.05601237060739
146;22432;Bogota Beer Company;Carrera 5 No 71 - 75;742 92 92 Extension 3 Opcion 7 - ;Chapinero;www.bogotabeercompany.com;KR 5 71 75;4.65373661058354;-74.0540680569886
147;22434;Bogota Beer Company S A;Calle 116 No 16 - 78 ;742 92 92 Extension 3 Opcion 10 - ;Usaquen;www.bogotabeercompany.com;CL 116 16 78;4.69755397020789;-74.0458285690806
148;22454;Isola;Carrera 12 A No 83 - 30;530 06 78 - ;Chapinero;www.isolarestaurante.com;KR 12 A 83 30;4.667604956565646;-74.05366919474389
149;22457;Harrys Restaurante;Calle 70 No 5 - 57;321 39 40 - 345 03 04;Chapinero;www.harrysasson.com;CL 70 5 57;4.65206236469689;-74.0555279605527
151;22604;Amarti;Calle 119 No 6 - 24;214 90 17 - 214 9184;Usaquen;NR;CL 119 6 24;4.695621682446425;-74.03064454254367
152;22605;7 16 Steak House;Calle 119 B No 6 - 28;213 42 71 - ;Usaquen;NR;CL 119 B 6 28;4.6962716165720675;-74.03021416163912
153;22606;Koi By Wathacushi ;Calle 119 No 6 A - 17;213 39 19 - ;Usaquen;NR;CL 119 6 A 17;4.695552663050613;-74.0312671298899
154;22607;Cafe Renault;Calle 93 B No 11A - 84 Local 101;621 15 38 - ;Chapinero;NR;CL 93 B 11 A 84;4.677317137251387;-74.04797958246132
155;22609;Wata Kushi;Carrera 12 No 83 - 17;218 07 43 - 218 05 34;Chapinero;NR;KR 12 83 17;4.667391692280948;-74.05356245901447
156;22611;Cafe Illy 87;Carrera 15 No 87 - 98;236 67 85 - ;Chapinero;www.illy.com;KR 15 87 98;4.67251942084605;-74.0539570599122
157;22612;Piazza;Calle 83 12 - 26;257 20 88 - ;Chapinero;NR;CL 83 12 26;4.66730498082306;-74.0537485516928
158;22613;Luna Restaurante;Calle 83 No 12 - 26;257 20 88 - ;Chapinero;NR;CL 83 12 26;4.66730498082306;-74.0537485516928
159;22614;Il Panino;Calle 93 A No 11 A - 26 /30;616 01 41 - ;Chapinero;NR;CL 93 A 11 A 26;4.67616252704612;-74.0479324108772
160;22667;Diner Parque de la 93;Carrera 11 A No 93B - 11;616 01 93 - ;Chapinero;NR;KR 11 A 93 B 11;4.67685256273092;-74.0473491385833
161;22668;La Hamburgueseria De La Macarena;Carrera 4 A No 27 - 27;281 12 86 - 284 88 86;Santafe;www.lahamburgueseria.com;KR 4 A 27 27;4.61412222971161;-74.0663625982815
162;22845;Restaurante Wok;Carrera 6A  117 -  02;213 44 36 - ;Usaquen;www.wok.com.co;KR 6 A 117 02;4.694402859952793;-74.03164293617034
163;23310;Hamburguesas del rodeo;Carrera 7 No 13 - 41 Interior 101;519 08 88 - ;Candelaria;www.hamburguesasdelrodeo.com;KR 7 13 41;4.60037268450802;-74.0741950141232
164;23409;Pesquera Jaramillo SUC. CHICO;Calle 93 A No 11 A - 31;257 25 28 - 256 54 94;Chapinero;www.pesquerajaramillo.com;CL 93 A 11 A 31;4.675952682515625;-74.04814388477232
165;23805;Restaurante Casa Vieja Usaquen;Carrera 6 No 117 - 35;213 32 46 - 637 48 20;Usaquen;www.casavieja.com.co;KR 6 117 35;4.69435980189405;-74.0309641678586
166;23878;La Biferia;Calle 29 Bis No 6 - 12;245 83 88 - 314 414 24 03;Santafe;labiferia.squarespace.com;CL 29 BIS 6 12;4.61590656171572;-74.0675334734314
167;23891;La Romana Carrera 7;Carrera 7 No 19 - 48;283 27 30 - ;Santafe;www.laromana.com.co;KR 7 19 48;4.60567979176066;-74.0713459298124
168;23892;Cafeteria Romana;Avenida Jimenez No  6 - 65;334 81 35 - ;Candelaria;NR;AV JIMENEZ 6 65;4.60105530329235;-74.0730488958111
169;24214;Restaurante Donde Chucho   ;Calle 84 Bis No 13 - 43;703 66 41 - ;Chapinero;NR;CL 84 BIS 13 43;4.668697220692575;-74.05451166347298
170;24254;Galeria Cafe Libro Restaurante Bar;Carrera 11 A No 93 - 42;218 34 35 - ;Chapinero;www.galeriacafelibro.com.co;KR 11 A 93 42;4.675185996226946;-74.04793619227132
171;24344;Ristorante Bellini;Carrera 13 No 83 - 52;236 44 01 - 636 90 03;Chapinero;www.bellinirestaurante.com;KR 13 83 52;4.668138122993731;-74.05404999483628
172;24345;Trattoria Bellini;Carrera 13 No 28 A - 31 Piso 3;288 85 60 - 288 88 73;Santafe;www.belliniRestaurante.com;KR 13 28 A 31;4.616629991639838;-74.06936491842143
173;24346;Aracataca Colombian Steakhouse;Carrera 13 No 28 A - 31 Local 101;288 85 64 - 288 88 73;Santafe;www.restaurantearacataca.com;KR 13 28 A 31;4.616629991639838;-74.06936491842143
174;24420;Papa Jhons Avenida Chile;Carrera 9 No 71 - 60 /64;NR;Chapinero;www.papajohns.com.co;KR 9 71 60;4.6554614579427875;-74.05714778090059
175;25297;La Mar Cebiche ria Peruana ;Calle 119 B No 6 - 01;629 21 77 - ;Usaquen;www.lamarcebicheria.com;CL 119 B 6 01;4.695966115670056;-74.03027650699674
176;25359;MC Donalds Gran Estacion;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 3-36;572 65 89 - 311 561 08 67;Teusaquillo;www.mcdonalds.com.co;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
177;25360;MC Donalds Centro Internacional;Carrera 10 No 26 - 55 /57 Edificio Bachue;341 28 27 - 321 427 08 08;Santafe;www.mcdonalds.com.co;KR 10 26 55;4.61266982250689;-74.0706326347421
178;25361;MC Donalds Usaquen;Calle 118 No 6A - 76;637 84 81 - 320 307 99 26;Usaquen;www.mcdonalds.com.co;CL 118 6 A 76;4.695364322944483;-74.03192829760478
179;25608;Papa Jhons USAQUEN;Calle 121 No 6 - 11;NR;Usaquen;www.papajohns.com.co;CL 121 6 11;4.697128697985278;-74.02968594137212
180;25621;Restaurantes Brasa Brasil ;Calle 118 No 19 – 12;214 20 25 - 214 80 64;Usaquen;www.brasabrasil.com;CL 118 19 12;4.699727665712855;-74.05008112428999
181;25652;Restaurante BAR Museo del Tequila;Carrera 13 A No 86 A - 18;256 66 14 - ;Chapinero;www.museodeltequila.com.co;KR 13 A 86 A 18;4.6706927130933265;-74.05331765403363
182;25664;Crepes & Waffles;Calle 81 No 13  -  05 Local 414;676 76 00 Extension 745 - ;Chapinero;www.Crepesywaffles.com;CL 81 13 05;4.666068450990536;-74.05577266070479
183;25665;Crepes & Waffles;Centro Comercial Plaza de Las Americas Carrera 71D No 6  -  94 Sur Local 1092;676 76 00 Extension 749 - ;Kennedy;www.Crepesywaffles.com;KR 71 D 6 94 SUR;4.618832129117629;-74.13531740938949
184;25666;Crepes & Waffles;Carrera 9 No 73  –  33;676 76 00 Extension 707 - ;Chapinero;www.Crepesywaffles.com;KR 9 73 33;4.657502885784205;-74.05616470940258
185;25667;Crepes & Waffles;Avenida 19 No 120 - 16;676 76 00 Extension 703 - ;Usaquen;www.Crepesywaffles.com;AV 19 120 16;4.70077094344547;-74.049416825306
186;25668;Crepes & Waffles;Centro comercial Salitre Plaza Carrera 68 B No 24 - 39  Local 324;676 76 00 Extension 709 - ;Fontibon;www.Crepesywaffles.com;KR 68 B 24 39;4.653382271318041;-74.10992482267676
187;25669;Crepes & Waffles;Carrera 7 No 32  -  84 Local 210;676 76 00 Extension 730 - ;Santafe;www.Crepesywaffles.com;KR 7 32 84;4.61936722169614;-74.0678063452205
188;25691;Restaurante Lomos;Carrera 21 No 100 - 23;256 33 15 - 218 24 50;Usaquen;NR;KR 21 100 23;4.686877688772718;-74.05464200959567
189;25702;Sipote Burrito;Centro Comercial Andino Carrera 11 No 82 - 71 Local 403;644 77 88 - ;Chapinero;www.sipoteburrito.com;KR 11 82 71;4.66628727998579;-74.0527013691487
190;25766;Hamburguesas el Corral Quinta de Bolivar;Calle 19 A No 04 - 08 Este;NR;Candelaria;www.elcorral.com;CL 19 A 04 08 ESTE;4.602114865790719;-74.06425862327144
191;25767;Hamburguesas el Corral Javeriana;Calle 41 No 7 - 29;NR;Chapinero;www.elcorral.com;CL 41 7 29;4.628587725695377;-74.06545699533119
192;25768;Hamburguesas el Corral Salitre;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 371;NR;Fontibon;www.elcorral.com;KR 68 B 24 39;4.653382271318041;-74.10992482267676
193;25770;Corral Gourmet Salitre;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 355;416 93 64 - ;Fontibon;www.elcorralgourmet.com;KR 68 B 24 39;4.653382271318041;-74.10992482267676
194;25785;La Bottega De Andrei ;Calle 119 B No 6 A - 18;214 01 87 - ;Usaquen;NR;CL 119 B 6 A 18;4.696427261007077;-74.0308608965848
195;25786;Restaurante Mediterranea De Andrei;Carrera 6 A No 119 B - 05;612 90 59 - 629 82 79;Usaquen;www.mediterraneadeandreiusaquen.com;KR 6 A 119 B 05;4.69632829243679;-74.0307464660213
196;25909;Gaira Cafe;Carrera 13 No 96 - 11;746 26 96 - ;Chapinero;www.gairacafe.co;KR 13 96 11;4.68061833931251;-74.0476115227831
197;26068;Archies Santafe;Centro Comercial Santafe Calle 185 No 45 - 03 Local N3-063 ;605 82 32 - ;Usaquen;www.archies.co;CL 185 45 03;4.7622957876101015;-74.04639970687683
198;26070;Archies Salitre;Avenida El Dorado No 62 - 49 Local 318;571 81 38 - 572 23 43;Teusaquillo;www.archies.co;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
199;26318;Hamburguesas el Corral Santafe ;Centro Comercial Santafe Calle 185 No 45 - 03 Local 381;NR;Usaquen;www.elcorral.com;CL 185 45 03;4.7622957876101015;-74.04639970687683
200;26319;Hamburguesas el Corral Gran Estacion;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 314 - 315;NR;Teusaquillo;www.elcorral.com;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
201;26320;Hamburguesas el Corral Gran Estacion II;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 350;NR;Teusaquillo;www.elcorral.com;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
202;26321;Hamburguesas el Corral Unicentro II;Centro Comercial Uncientro Avenida 15 No 124 - 30  Local  409;NR;Usaquen;www.elcorral.com;AV 15 124 30;4.70250909655203;-74.0426948404371
203;26322;Hamburguesas el Corral Centro Mayor II;Centro Comercial Centro Mayor  Calle 38 A Sur No 34 D - 51 Local 3024 A;NR;Antonio Nariño;www.elcorral.com;CL 38 A SUR 34 D 51;4.5929137574037;-74.1230882912499
204;26323;Hamburguesas el Corral Iserra;Centro Comercial Iserra 100 Transversal 55 No 98 A - 66 Local 315;NR;Barrios Unidos;www.elcorral.com;TV 55 98 A 66;4.687972546289456;-74.06423013405586
205;26324;Hamburguesas el Corral GALERIAS;Calle 52 No 24 - 12;NR;Chapinero;www.elcorral.com;CL 52 24 12;4.640907832800041;-74.07429682310247
206;26325;Hamburguesas el Corral Unicentro I;Centro Comercial Unicentro Avenida 15 No 124 - 30  Local 2078;NR;Usaquen;www.elcorral.com;AV 15 124 30;4.70250909655203;-74.0426948404371
207;26326;Hamburguesas el Corral Calima;Centro Comercila Calima Avenida Calle 19 No 28 - 80 Local C-30;NR;Los Martires;www.elcorral.com;AC 19 28 80;4.61720624799301;-74.0867101542629
208;26327;Hamburguesas el Corral Carulla Galerias;Calle 53 No 26 - 60;NR;Chapinero;www.elcorral.com;CL 53 26 60;4.64218427161415;-74.0758418149872
209;26328;Hamburguesas el Corral Bulevar Niza;Avenida Carrera 58 No 127 - 59 Local 318 - 319 - 320;NR;Suba;www.elcorral.com;AK 58 127 59;4.71225330535868;-74.07137079814447
210;26329;Hamburguesas el Corral Centro Mayor I;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 2 -101 y 2 - 102;NR;Antonio Nariño;www.elcorral.com;CL 38 A SUR 34 D 51;4.5929137574037;-74.1230882912499
211;26330;Corral Gourmet Gran Estacion;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local  343;221 41 91 - ;Teusaquillo;www.elcorralgourmet.com;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
212;26331;Corral Gourmet Santa Ana;Avenida Carrera 9 No 110 - 50 Local 303;637 86 50 - ;Usaquen;www.elcorralgourmet.com;AK 9 110 50;4.6906814103383185;-74.03675457677565
213;26332;Hamburguesas el Corral Santafe II;Centro Comercial Santafe Calle 183 No 45 - 03 Local 3-102;NR;Usaquen;www.elcorral.com;CL 183 45 03;4.75974050229424;-74.0446835154801
214;26333;Hamburguesas el Corral Americas;Avenida Americas No 39 - 24;NR;Puente Aranda;www.elcorral.com;AV AMERICAS 39 24;4.62646160108368;-74.0939858735611
215;26356;La Brasa Roja Gran Estacion;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 302;NR;Teusaquillo;labrasaroja.com;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
216;26357;La Brasa Roja Centro Comercial Santafe;Centro Comercial Santafe Calle 185 No 45 - 03 Local 392;NR;Usaquen;labrasaroja.com;CL 185 45 03;4.7622957876101015;-74.04639970687683
217;26364;MC Donalds Bulevar Niza;Avenida Carrera 58 No 127 - 59 Local  2128/2129;613 46 65 - 313 870 63 40;Suba;www.mcdonalds.com.co;AK 58 127 59;4.71225330535868;-74.07137079814447
218;26365;MC Donalds Santafe;Centro Comercial Santafe Calle 183 No 45 - 03 Local 3-121;600 65 07 - 312 588 95 17;Usaquen;www.mcdonalds.com.co;CL 183 45 03;4.75974050229424;-74.0446835154801
219;26366;MC Donalds Unicentro;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 1-65;629 15 55 - 311 561 08 64;Usaquen;www.mcdonalds.com.co;AV 15 124 30;4.70250909655203;-74.0426948404371
220;26367;Mc Donalds GALERIA 2;Calle 53 No 25 - 30;653 80 00 - ;Teusaquillo;www.mcdonalds.com.co;CL 53 25 30;4.64199012381569;-74.0747396722234
221;26368;MC Donalds Calima;Centro Comercial Calima Avenida Calle 19 No 28 - 10 Local C27;378 61 26 - 311 554 90 00;Los Martires;www.mcdonalds.com.co;AC 19 28 10;4.61689687719036;-74.0864298501031
222;26369;MC Donalds Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 2115 B-C;734 03 46 - 321 241 40 16;Antonio Nariño;www.mcdonalds.com.co;CL 38 A SUR 34 D 51;4.5929137574037;-74.1230882912499
223;26425;Lina's Sandwiches;Centro Comercial Andino Carrera 11 No 82 - 71 Local 150;616 85 85 - ;Chapinero;NR;KR 11 82 71;4.66628727998579;-74.0527013691487
224;26437;Crepes & Waffles;Carrera 24 No 53  - 73 Local 103;676 76 00 Extension 739 - ;Teusaquillo;www.Crepesywaffles.com;KR 24 53 73;4.64244567164266;-74.073938027213
225;26438;Crepes & Waffles;Avenida Carrera 58 No 127 - 59 Local 25 - 335;676 76 00 Extension 704 - ;Suba;www.Crepesywaffles.com;AK 58 127 59;4.71225330535868;-74.07137079814447
226;26439;Crepes & Waffles;Avenida Carrera 9 No 110 - 50 Local 304/305;676 76 00 Extension 723 - ;Usaquen;www.Crepesywaffles.com;AK 9 110 50;4.6906814103383185;-74.03675457677565
227;26440;Crepes & Waffles;Centro Comercial Calima Avenida Calle 19 No 28 - 80 Local C32;676 76 00 Extension 755 - ;Los Martires;www.Crepesywaffles.com;AC 19 28 80;4.61720624799301;-74.0867101542629
228;26441;Crepes & Waffles;Centro comercial Gran Estacion Avenida El Dorado No  62 - 49 Local 321;676 76 00 Extension 726 - ;Teusaquillo;www.Crepesywaffles.com;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
229;26442;Crepes & Waffles;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Plaza del Equilibrista Piso 2;676 76 00 Extension 751 - ;Antonio Nariño;www.Crepesywaffles.com;CL 38 A SUR 34 D 51;4.5929137574037;-74.1230882912499
230;26443;Crepes & Waffles;Centro comercial Santafe Calle 185 No 45 - 03 Local 357;676 76 00 Extension 725 - ;Usaquen;www.Crepesywaffles.com;CL 185 45 03;4.7622957876101015;-74.04639970687683
231;26444;Crepes & Waffles;Carrera 15 No 124  -  30 Local 1089;676 76 00 Extension 705 - ;Usaquen;www.Crepesywaffles.com;KR 15 124 30;4.70250909655203;-74.0426948404371
232;26477;Enchiladas Cocina Mexicana;Calle 10 No 2 - 12;286 03 12 - 315 311 16 46;Candelaria;enchiladascandelaria.com;CL 10 2 12;4.594676470588791;-74.0715000895527
233;26478;Tabula;Calle 29 BIS No 5 - 90;287 72 28 - 285 88 75;Santafe;NR;CL 29 BIS 5 90;4.615910944083655;-74.06738267382543
234;26523;Capital Cocina Y Cafe;Calle 10 No 2 - 99;342 04 26 - ;Candelaria;NR;CL 10 2 99;4.5950799188554745;-74.07238729011668
235;26524;T-Bone;Carrera 4 No 12 C - 34;283 59 89 - ;Candelaria;restaurante-tbone.co;KR 4 12 C 34;4.59942097037751;-74.0708958539972
236;26541;Papa Jhons Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 3024;NR;Antonio Nariño;www.papajohns.com.co;CL 38 A SUR 34 D 51;4.5929137574037;-74.1230882912499
238;26543;Hamburguesas el Corral Calle 90;Carrera 18 No 89 - 38;NR;Chapinero;www.elcorral.com;KR 18 89 38;4.675304216230521;-74.05524529074032
239;26767;El Gato Gris;Carrera 1A No 12 B  - 12;342 17 16 - ;Candelaria;www.gatogris.com;KR 1 A 12 B 12;4.59766693157217;-74.0692185557933
240;27168;Carbon 100 Unicentro;Centro Comercial Unicentro Avenida 15 No 124  - 30 Local 408;213 08 99 - 674 05 28;Usaquen;carbon100xilvestre.com.co;AV 15 124 30;4.70250909655203;-74.0426948404371
241;27200;Carbon 100 Avenida Chile;Calle 73 No 10 - 83 Local 409;248 92 81 - 674 05 28;Chapinero;carbon100xilvestre.com.co;CL 73 10 83;4.65794218746265;-74.0576241767637
242;27201;Restaurante Wok;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 1-48;572 27 75 - ;Teusaquillo;www.wok.com.co;AV EL DORADO 62 49;4.647832368830404;-74.10194027423034
243;27237;Presto Word Trade Center;Carrera 11 No 98 - 46;610 29 04 - ;Chapinero;www.presto.com.co;KR 11 98 46;4.68122235129336;-74.043945376579
244;27238;Presto Pepe Sierra;Calle 116 No 19 - 62;612 73 91 - ;Chapinero;www.presto.com.co;CL 116 19 62;4.69888340912494;-74.05046738815
245;27239;Presto Calle 23;Carrera 7 No 22 - 95;243 73 70 - ;Santafe;www.presto.com.co;KR 7 22 95;4.60887336358636;-74.070597374786
246;27240;Presto Palma Real;Carrera A 13 No 28 - 23 Local 1-A4;288 78 95 - ;Santafe;www.presto.com.co;KR 13 28 23;4.61574700167365;-74.0698718456159
247;27241;Presto Carrera 7;Carrera 7 No 12B - 72;342 10 41 - ;Candelaria;www.presto.com.co;KR 7 12 B 72;4.6004993673945;-74.0738587980402
248;27243;Presto Avenida Chile;Centro Comercial 'Avenida' Chile Calle 72 No 10 - 34 Plazoleta de Comidas;472 46 30 - ;Chapinero;www.presto.com.co;CL 72 10 34;4.65681404753539;-74.0578542596714
249;27244;Presto Calle. 85;Calle 85 No 12 - 61;616 98 45 - ;Chapinero;www.presto.com.co;CL 85 12 61;4.66860414634882;-74.0529711157766
250;27245;Burger Station San Martin - Presto San Martin;Carrera 7 No 31 - 70;323 21 36 - ;Santafe;www.presto.com.co;KR 7 31 70;4.61817354189045;-74.0682221574116
251;27247;Presto Landia;Calle 100 No 17 - 10;218 02 20 - ;Chapinero;www.presto.com.co;CL 100 17 10;4.68578262279714;-74.0497751871945
252;27249;Frisby G81;Centro Comercial Atlantis Plaza Calle 81 No 13 - 05 Local 404;01800939000 - ;Chapinero;www.frisby.com.co;CL 81 13 05;4.666068450990536;-74.05577266070479
254;27252;KFC;Centro Comercial Atlantis Plaza Calle 81 No 13 - 05 Local 407;NR;Chapinero;www.kfcbuenisimo.com/colombia;CL 81 13 05;4.666068450990536;-74.05577266070479
255;27307;Frisby H16;Centro Comercial Andino Carrera A 11 No 82 - 11  Local 419;01800939000 - ;Chapinero;www.frisby.com.co;KR 11 82 11;4.66592002050568;-74.0529441498411
256;27308;Presto Colsubsidio Calle 26;Calle 26 No 25 - 50 Piso 2;338 43 44 - ;Teusaquillo;www.presto.com.co;CL 26 25 50;4.62217279928214;-74.0773902633929
257;27317;Frisby G48;Centro Comercial 'Avenida' Chile Calle 72 No 10 - 34 Local 405;249 27 19 - ;Chapinero;www.frisby.com.co;CL 72 10 34;4.65681404753539;-74.0578542596714
258;27318;Frisby No 43;Centro Comercial Plaza de Las Americas Carrera 71 D No 6  - 94 Sur Local 29 - 02 ;01800939000 - ;Kennedy;www.frisby.com.co;KR 71 D 6 94 SUR;4.618832129117629;-74.13531740938949
