0;145001;Hogar Sagrado Corazon;CL 117 5 A 14;CL 117 5 A 14;VAL DIR;4.694115279091748;-74.030646389614;VAL COORD
164;570037;Semillas de Anta�o;KR 14 ESTE 76 D 33 SUR;KR 14 ESTE 76 D 33 SUR;VAL DIR;4.512192784970456;-74.09101878796461;VAL COORD
165;570039;Lorenzo Alcantuz;KR 5 B 102 A 18 SUR;KR 5 B 102 A 18 SUR;VAL DIR;4.49531361348714;-74.1149297839937;VAL COORD
166;570040;Villa Alemania;CL 111 A SUR 5 C 51 ESTE;CL 111 A SUR 5 C 51 ESTE;VAL DIR;4.490034459648103;-74.11162923009874;VAL COORD
167;670041;San Vicente Ferrer;CL 55 A SUR 33 33;CL 55 A SUR 33 33;VAL DIR;4.582545578027281;-74.14212097003339;VAL COORD
168;670042;El Carmen II;CL 47 B SUR 28 62;CL 47 B SUR 28 62;VAL DIR;4.583625423101097;-74.13065094641605;VAL COORD
169;670043;Isla del Sol;CL 66 SUR 65 A 8;CL 66 SUR 65 A 8;VAL DIR;4.588767490546317;-74.15516677834685;VAL COORD
170;670044;Santa Lucia Sur;CL 47 SUR 19 72;CL 47 SUR 19 72;VAL DIR;4.57085869777068;-74.1257854843815;VAL COORD
171;770045;Nuevo Chile;KR 71 D 56 D 24 SUR;KR 71 D 56 D 24 SUR;VAL DIR;4.60029388011839;-74.1631897860336;VAL COORD
172;770047;Bosanova;KR 87 BIS 59 C 20 SUR;KR 87 BIS 59 C 20 SUR;VAL DIR;4.621495830461029;-74.1885334323738;VAL COORD
173;770048;San Pedro;KR 87 B 66 C 8 SUR;KR 87 B 66 C 8 SUR;VAL DIR;4.621012044383556;-74.19268205112715;VAL COORD
174;770050;Potreritos;KR 88 J 78 8 SUR;KR 88 J 78 8 SUR;VAL DIR;4.62265306629429;-74.2046502513357;VAL COORD
175;770051;San Bernardino;CL 78 SUR 88 F 10;CL 78 SUR 88 F 10;VAL DIR;4.6217734586123;-74.2042306848048;VAL COORD
176;770052;Comuneros;KR 89A 49D 01 SUR;KR 89 A 49 D 01 SUR;VAL DIR;4.63345941669229;-74.1810544407513;VAL COORD
177;770053;Bosques de Maryland;CL 74 B SUR 88 A 91;CL 74 B SUR 88 A 91;VAL DIR;4.62146945021821;-74.2023797682949;VAL COORD
178;770054;San Eugenio;CL 85 A SUR 77 G 15 M1 INT 1;CL 85 A SUR 77 G 15;VAL DIR;4.611068550858046;-74.21216423026628;VAL COORD
179;770056;Brasilia;CL 51 SUR 87 D 50;CL 51 SUR 87 D 50;VAL DIR;4.628815359224683;-74.18009785461196;VAL COORD
180;870086;Villa Liliana;CL 16 B 81 G 45;CL 16 B 81 G 45;VAL DIR;4.656497152398211;-74.13647739337955;VAL COORD
181;870087;Saucedal;CL 38 A SUR 82 A 69;CL 38 A SUR 82 A 69;VAL DIR;4.63375942374803;-74.16289301746417;VAL COORD
182;870088;Perpetuo Socorro;KR 78D 47B 66 SUR;KR 78 D 47 B 66 SUR;VAL DIR;4.612215983291777;-74.16544536565061;VAL COORD
183;870089;Timiza;KR 78 A 43 37 SUR;KR 78 A 43 37 SUR;VAL DIR;4.612139809245176;-74.16196702767037;VAL COORD
184;870091;Alqueria  la Fragua;KR 68 F 37 F 20 SUR;KR 68 F 37 F 20 SUR;VAL DIR;4.604423024169932;-74.13666791075309;VAL COORD
185;870092;Amparo Ca�izarez;CL 41 SUR 80 I 7;CL 41 SUR 80 I 7;VAL DIR;4.627016576607655;-74.16265142368212;VAL COORD
186;870093;El Amparo;KR 81 F 42 37 SUR;KR 81 F 42 37 SUR;VAL DIR;4.627079042163405;-74.16587128641395;VAL COORD
187;870094;Villas de la Loma;KR 81 G 42 D 3 SUR;KR 81 G 42 D 3 SUR;VAL DIR;4.626278998228258;-74.1674641933854;VAL COORD
188;870095;Villas de Kennedy;DG 54 A SUR 81 G 92;DG 54 A SUR 81 G 92;VAL DIR;4.619658881288635;-74.17811257039261;VAL COORD
189;970096;La Giralda;CL 23 109 A 15;CL 23 109 A 15;VAL DIR;4.684912855620137;-74.14403808359002;VAL COORD
190;970097;Prados de Alameda;KR 137 A 17 A 59;KR 137 A 17 A 59;VAL DIR;4.6965658127647405;-74.16926603431654;VAL COORD
191;970098;Selva Dorada;CL 22 K 123 3;CL 22 K 123 3;VAL DIR;4.6934593556712745;-74.15188777756148;VAL COORD
192;970099;Zona Franca La Estancia;CL 14 B 119 A 71;CL 14 B 119 A 71;VAL DIR;4.680843083194509;-74.1668776256491;VAL COORD
193;970100;Flandes;KR 111 A 17 A 14;KR 111 A 17 A 14;VAL DIR;4.680311470592659;-74.15126428609398;VAL COORD
194;1070101;Garces Navas;CL 76 A 104 18;CL 76 A 104 18;VAL DIR;4.710048361211804;-74.11701786425725;VAL COORD
195;1070102;Luis Carlos Galan;KR 94 G 93 27;KR 94 G 93 27;VAL DIR;4.715954058794125;-74.09737594547767;VAL COORD
196;1070103;Laureles;CL 63 F 113 A 16;CL 63 F 113 A 16;VAL DIR;4.707073048070381;-74.13923453523653;VAL COORD
197;1070104;San Ignacio;DG 47 75 8;DG 47 75 8;VAL DIR;4.672388335431091;-74.11306418699098;VAL COORD
198;1070105;Boyaca Real;KR 74 A 68 A 15;KR 74 A 68 A 15;VAL DIR;4.685000174762523;-74.10046948131769;VAL COORD
199;1070106;La Florida;KR 89 68 A 8;KR 89 68 A 8;VAL DIR;4.692750526008928;-74.11068177674008;VAL COORD
200;1070107;Las Ferias;CL 79 69 Q 55;CL 79 69 Q 55;VAL DIR;4.6896907018782725;-74.08568897140742;VAL COORD
201;1070108;La Estrada;KR 69 C 69 75;KR 69 C 69 75;VAL DIR;4.67955352641785;-74.09126735569451;VAL COORD
202;1170109;San Carlos de Tibabuyes;Carrera 140 A # 142 - 41;KR 140 A 142 41;VAL DIR;4.748122447141615;-74.11504036815337;VAL COORD
203;1170110;Taberin;CL 129 F 87 18;CL 129 F 87 18;VAL DIR;4.724898146249931;-74.0851862644973;VAL COORD
204;1170111;Rincon Rubi;CL 128 94 3;CL 128 94 3;VAL DIR;4.7234318608388595;-74.09563322059758;VAL COORD
205;1170113;Lisboa;CL 136 154 10;CL 136 154 10;VAL DIR;4.743584099713003;-74.12494070091256;VAL COORD
206;1170114;Fontanar del Rio;CL 144 141 C 30;CL 144 141 C 30;VAL DIR;4.752817843339902;-74.11477195352758;VAL COORD
207;1170115;La Aguadita;CL 128 86 C 38;CL 128 86 C 38;VAL DIR;4.719287680433267;-74.0866225249631;VAL COORD
208;1170116;Ca�iza;CL 128 A BIS 121 B 20;CL 128 A BIS 121 B 20;VAL DIR;4.7320300177716526;-74.10697506887904;VAL COORD
209;1170117;Caminos de La Esperanza;CL 157 96A 16;CL 157 96 A 16;VAL DIR;4.755088455951203;-74.08311089951818;VAL COORD
210;1170118;Las Flores;KR 108 A 140 45;KR 108 A 140 45;VAL DIR;4.743927740009581;-74.10006645635663;VAL COORD
211;1870120;Palermo Sur;CL 51 SUR 1 B 71 ESTE;CL 51 SUR 1 B 71 ESTE;VAL DIR;4.541048558146694;-74.10888102536569;VAL COORD
212;1870121;Diana Turbay Sector Lanceros;KR 3 B 48 R 56 SUR;KR 3 B 48 R 56 SUR;VAL DIR;4.54851046199579;-74.10783441405671;VAL COORD
213;1870122;Diana Turbay Sector Plan Especial;CL 48 Z SUR 5 C 77;CL 48 Z SUR 5 C 77;VAL DIR;4.5498807000728485;-74.11236015922832;VAL COORD
214;1870123;Diana Turbay Sector Comuneros;CL 48 Z SUR 2 C 16;CL 48 Z SUR 2 C 16;VAL DIR;4.54598162440599;-74.1081748303881;VAL COORD
215;1870124;Los Puentes;CL 48 P SUR 1 D 36;CL 48 P SUR 1 D 36;VAL DIR;4.54825163665043;-74.1039972501924;VAL COORD
216;1870125;Diana Turbay Sector Valle;KR 1 48 Q 30 SUR;KR 1 48 Q 30 SUR;VAL DIR;4.546110657250069;-74.10423922946623;VAL COORD
217;1870127;Ingles;CL 41 SUR 26 87;CL 41 SUR 26 87;VAL DIR;4.58340037923275;-74.1236273598644;VAL COORD
218;1870128;Taza y Pan (Libertador);CL 35 SUR 25 24;CL 35 SUR 25 24;VAL DIR;4.583731739509376;-74.11806596879178;VAL COORD
219;1870131;Govarova;KR 7 49 F 14 SUR;KR 7 49 F 14 SUR;VAL DIR;4.55733776682716;-74.1194128113625;VAL COORD
220;1870133;Resurreccion;DG 32 C SUR 12 D 34;DG 32 C SUR 12 D 34;VAL DIR;4.57000005160111;-74.1111806010504;VAL COORD
221;1870134;Villas del Sol;CL 48 C SUR 10 D 54;CL 48 C SUR 10 D 54;VAL DIR;4.564221621660953;-74.11464772821404;VAL COORD
222;1870135;Chircales;TV 5 J 48 J 01 SUR;TV 5 J 48 J 01 SUR;VAL DIR;4.55747594044575;-74.1126914968919;VAL COORD
223;1470136;San Victorino - La Favorita;KR 15 A 14 A 9;KR 15 A 14 A 9;VAL DIR;4.606051072662437;-74.08033508252886;VAL COORD
224;1470137;Voto Nacional;CL 15 15 29;CL 15 15 29;VAL DIR;4.605842942500684;-74.07980594087594;VAL COORD
225;1570138;Policarpa;KR 10 BIS 3 58 SUR;KR 10 BIS 3 58 SUR;VAL DIR;4.58611434853735;-74.0879199208445;VAL COORD
226;1670139;Muzu (Tejar);KR 51 A 31 70 SUR;KR 51 A 31 70 SUR;VAL DIR;4.60168639189815;-74.1256550889609;VAL COORD
227;1670141;Puente Aranda;KR 56 15 34;KR 56 15 34;VAL DIR;4.63180783534148;-74.1088396328693;VAL COORD
228;1770143;Santa Barbara;CL 6 C 7 A 3;CL 6 C 7 A 3;VAL DIR;4.59340624535226;-74.0784385950051;VAL COORD
229;1970145;Paraiso;KR 27 M 71 I 8 SUR;KR 27 M 71 I 8 SUR;VAL DIR;4.55112249240378;-74.1626123005293;VAL COORD
230;1970146;Altos de La Cruz;TV 22 69 A 19 SUR;TV 22 69 A 19 SUR;VAL DIR;4.564879801476077;-74.15375348788017;VAL COORD
231;1970147;Juan Pablo II;KR 18 Q 68 B 27 SUR;KR 18 Q 68 B 27 SUR;VAL DIR;4.55441740398574;-74.14869559731596;VAL COORD
232;1970148;Limonar;KR 18 D 81 28 SUR;KR 18 D 81 28 SUR;VAL DIR;4.535690844779499;-74.14527793443469;VAL COORD
233;1970149;Divino Ni�o;CL 78 D SUR 15 24;CL 78 D SUR 15 24;VAL DIR;4.536897353796466;-74.13696314170228;VAL COORD
234;1970150;La Estrella;KR 18 D BIS 74 A 17 SUR;KR 18 D BIS 74 A 17 SUR;VAL DIR;4.54315446089598;-74.1457463761464;VAL COORD
235;1970151;Naciones Unidas;KR 18 R 77 A 27 SUR;KR 18 R 77 A 27 SUR;VAL DIR;4.539908362767964;-74.15124775475284;VAL COORD
236;1970152;Villas del Progreso;CL 73 SUR 20 6;CL 73 SUR 20 6;VAL DIR;4.544025874038355;-74.15268017367607;VAL COORD
237;1970153;Los Alpes;KR 24 B 76 41 SUR;KR 24 B 76 41 SUR;VAL DIR;4.540779350151795;-74.15493301436696;VAL COORD
238;1970154;Estrella del Sur;CL 74 SUR 18 BIS 18;CL 74 SUR 18 18;VAL DIR;4.54358886906892;-74.1424745288424;VAL COORD
239;1970155;Santa Viviana;CL 75 D SUR 75 C 3;CL 75 D SUR 75 C 3;VAL DIR;4.576340259457011;-74.17513614634164;VAL COORD
240;1970156;Jerusalen Canteras;KR 49 D 68 G 8 SUR;KR 49 D 68 G 8 SUR;VAL DIR;4.5775800119704675;-74.15969414878727;VAL COORD
241;1970157;Huertas;KR 75 K 62 D 42 SUR;KR 75 K 62 D 42 SUR;VAL DIR;4.589152602777716;-74.17793787833182;VAL COORD
242;1970158;San Fernando;DG 64 B SUR 19 21;DG 64 B SUR 19 21;VAL DIR;4.558807651030198;-74.14585600967244;VAL COORD
243;1970159;Bella Flor -Sector La Torre (La Caba�a);KR 27 75 A 50 SUR;KR 27 75 A 50 SUR;VAL DIR;4.54173508370415;-74.1626782864863;VAL COORD
244;1970161;Caracoli;CL 76 A SUR 74 B 5;CL 76 A SUR 74 B 5;VAL DIR;4.573549387454116;-74.17340674896957;VAL COORD
245;870046;Mi Segundo Hogar;KR 82 C 5 A 20 SUR;KR 82 C 5 A 20 SUR;VAL DIR;4.63699970829482;-74.1582349902868;VAL COORD
246;770055;Manzanares;KR 79 73 D 7 SUR;KR 79 73 D 7 SUR;VAL DIR;4.60670585061258;-74.2020415157889;VAL COORD
247;1670140;Colon;KR 58 4 B 31;KR 58 4 B 31;VAL DIR;4.6232894603474;-74.1190311154331;VAL COORD
248;870162;Nueva York;KR 68 I 39 61 SUR;KR 68 I 39 61 SUR;VAL DIR;4.604413140648755;-74.14030859852095;VAL COORD
249;670164;Abraham Lincoln;KR 9 A 52 48 SUR;KR 9 A 52 48 SUR;VAL DIR;4.55729003503539;-74.12341421515286;VAL COORD
250;170165;Buenavista;CL 192 5 C 24;CL 192 5 C 24;VAL DIR;4.768745058734724;-74.02637779737205;VAL COORD
251;1970167;Potosi;CL 81 SUR 42 76;CL 81 SUR 42 76;VAL DIR;4.568747065518229;-74.17091113056233;VAL COORD
252;1270168;Doce de Octubre;CL 72 51 20 PI 2;CL 72 51 20;VAL DIR;4.66877686043413;-74.0745300328513;VAL COORD
253;1370169;Teusaquillo;KR 33 23 51 BQ 3;KR 33 23 51;VAL DIR;4.626449067157105;-74.0872184987304;VAL COORD
254;770084;Porvenir;KR 100 52 24 SUR;KR 100 52 24 SUR;VAL DIR;4.642768292176268;-74.18862788984704;VAL COORD
255;870085;Bella Vista;CL 38 SUR 94 C 29;CL 38 SUR 94 C 29;VAL DIR;4.64577340603798;-74.1713094113848;VAL COORD
256;870090;Lagos de Timiza;KR 74 42 G 52 SUR;KR 74 42 G 52 SUR;VAL DIR;4.609017653272149;-74.15819162667877;VAL COORD
257;108001;Usaquen 1;CL 165 7 02;CL 165 7 02;VAL DIR;4.74113813563079;-74.0225181005147;VAL COORD
258;208003;Chapinero;CL 61 7 51;CL 61 7 51;VAL DIR;4.64629873182965;-74.06128412453218;VAL COORD
259;308004;Santafe;CL 15 13 86;CL 15 13 86;VAL DIR;4.60511901110845;-74.0784232684461;VAL COORD
260;508007;Usme 1;CL 137 C SUR 2 A 51;CL 137 C SUR 2 A 51;VAL DIR;4.470193445270616;-74.12537412385186;VAL COORD
261;808014;Kennedy 3;KR 69 F 5 A 82;KR 69 F 5 A 82;VAL DIR;4.628502772980012;-74.13030298618432;VAL COORD
262;1108019;Suba 1;CL 146 A 94 A 5;CL 146 A 94 A 5;VAL DIR;4.740378685160594;-74.08654039634095;VAL COORD
263;1208022;Barrios Unidos;CL 74 A 63 4;CL 74 A 63 4;VAL DIR;4.676286009802464;-74.08025434470254;VAL COORD
264;1308023;Teusaquillo;KR 17 39 A 38;KR 17 39 A 38;VAL DIR;4.628694726364982;-74.07081821452574;VAL COORD
265;1908025;Ciudad Bolivar 2;KR 18 B 60 G 21 SUR;KR 18 B 60 G 21 SUR;VAL DIR;4.559840725724844;-74.13876300851275;VAL COORD
266;1408026;Los Martires;KR 21 14 75;KR 21 14 75;VAL DIR;4.610604527156313;-74.08540755802156;VAL COORD
267;1708030;Candelaria;KR 8 5 28;KR 8 5 28;VAL DIR;4.593180882828536;-74.07924012930614;VAL COORD
268;108002;Usaquen 2;CL 120 A 7 58;CL 120 A 7 58;VAL DIR;4.6978470670000725;-74.03202592332833;VAL COORD
269;1108021;Suba 4;KR 143 132 A 45;KR 143 132 A 45;VAL DIR;4.74419577952777;-74.117031003166;VAL COORD
270;408006;San Cristobal 1;AC 20 SUR 1 40;AC 20 SUR 1 40;VAL DIR;4.57009467659644;-74.08758662354;VAL COORD
271;508008;Usme 2;AK 1 73 B 66 SUR;AK 1 73 B 66 SUR;VAL DIR;4.517418578827028;-74.11706451456918;VAL COORD
272;608009;Tunjuelito;CL 52 SUR 7 10;CL 52 SUR 7 10;VAL DIR;4.55586710710441;-74.1218764243335;VAL COORD
273;708010;Bosa 2;KR 100 52 24 SUR;KR 100 52 24 SUR;VAL DIR;4.642768292176268;-74.18862788984704;VAL COORD
274;808012;Kennedy 2;KR 87 5 41;KR 87 5 41;VAL DIR;4.6414652379472345;-74.1584680006387;VAL COORD
275;808013;Kennedy 1;KR 74 42 G 52 SUR;KR 74 42 G 52 SUR;VAL DIR;4.609017653272149;-74.15819162667877;VAL COORD
276;908015;Fontibon;KR 82 25 C 58;KR 82 25 C 58;VAL DIR;4.672009941267037;-74.1193666049491;VAL COORD
277;1008016;Engativa 2;AC 72 110 D 13;AC 72 110 D 13;VAL DIR;4.71134515701127;-74.1263615687714;VAL COORD
278;1008017;Engativa 1;CL 71 73 A 44;CL 71 73 A 44;VAL DIR;4.687454689778481;-74.0980392576462;VAL COORD
279;1108018;Suba 2;TV 126 133 32;TV 126 133 32;VAL DIR;4.74182855946906;-74.1092453901528;VAL COORD
280;1108020;Suba 3;KR 94 A 129 B 28;KR 94 A 129 B 28;VAL DIR;4.72589794566801;-74.09263367683775;VAL COORD
281;1608027;Puente Aranda;CL 4 31 D 20;CL 4 31 D 20;VAL DIR;4.6057695857796;-74.1032582976709;VAL COORD
282;1508028;Antonio Nari�o;DG 19 SUR 19 33;DG 19 SUR 19 33;VAL DIR;4.584379953107137;-74.10323827793748;VAL COORD
283;1808029;Rafael Uribe Uribe;CL 32 SUR 23 62;CL 32 SUR 23 62;VAL DIR;4.581381462839048;-74.11473871101887;VAL COORD
284;808032;Kennedy 4 (Casa de la Justicia);TV 73 D 38 C 72 SUR;TV 73 D 38 C 72 SUR;VAL DIR;4.6172180722514256;-74.15044098915348;VAL COORD
285;1052001;Comunidad de Vida Hogar El Camino;KR 69 47 87;KR 69 47 87;VAL DIR;4.65983694075455;-74.1045906810438;VAL COORD
286;102001;Usaquen;CL 165 7 38;CL 165 7 38;VAL DIR;4.741572809891373;-74.02313402617061;VAL COORD
287;202002;Chapinero;CL 50 A 13 58;CL 50 A 13 58;VAL DIR;4.6379802704578905;-74.0660269004545;VAL COORD
288;302003;Santafe - Candelaria;KR 2 4 10;KR 2 4 10;VAL DIR;4.44543407606164;-74.1560043598676;VAL COORD
289;502005;Usme - Sumapaz;AC 91 SUR 3 C 34 ESTE;AC 91 SUR 3 C 34 ESTE;VAL DIR;4.50140006757026;-74.1096894008225;VAL COORD
290;602006;Tunjuelito;DG 47 A SUR 53 92;DG 47 A SUR 53 92;VAL DIR;4.59309191910064;-74.1411310254152;VAL COORD
291;702007;Bosa;CL 73 SUR 81 B 10;CL 73 SUR 81 B 10;VAL DIR;4.611146571433985;-74.19704270587242;VAL COORD
292;802008;Kennedy;CL 38 SUR 94 C 29;CL 38 SUR 94 C 29;VAL DIR;4.64577340603798;-74.1713094113848;VAL COORD
293;902009;Fontibon;KR 104 B 22 J 15;KR 104 B 22 J 15;VAL DIR;4.6819765480389215;-74.14173386116015;VAL COORD
294;902010;Atencion Al Migrante Terminal de Transporte;CL 22 C 68 F 37;CL 22 C 68 F 37;VAL DIR;4.65239386139701;-74.1131053370361;VAL COORD
295;1102012;Suba;KR 91 146 C 15;KR 91 146 C 15;VAL DIR;4.74092069763429;-74.0842818701484;VAL COORD
296;1402015;Martires;DG 22 B BIS 20 51;DG 22 B BIS 20 51;VAL DIR;4.61730535163344;-74.0807010565543;VAL COORD
297;1602016;Puente Aranda - Antonio Nari�o;KR 33 4 A 23;KR 33 4 A 23;VAL DIR;4.607547863526558;-74.10354002159546;VAL COORD
298;1202013;Barrios Unidos - Teusaquillo;KR 58 67 D 31;KR 58 67 D 31;VAL DIR;4.66986581547793;-74.0810575015435;VAL COORD
299;1802017;Rafael Uribe Uribe;KR 15 C 31 G 40 SUR;KR 15 C 31 G 40 SUR;VAL DIR;4.575068777260865;-74.11141183435544;VAL COORD
300;1657001;Centro Acogida Hogar de Paso IDIPRON;CL 10 A 45 9;CL 10 A 45 9;VAL DIR;4.62169905238806;-74.105510360373;VAL COORD
301;1657002;Centro Autocuidado 1 SDIS;KR 35 10 37;KR 35 10 37;VAL DIR;4.6146411762609;-74.0996776876625;VAL COORD
302;1657003;Centro Acogida Hogar de Paso D�a y Noche SDIS;KR 35 10 69;KR 35 10 69;VAL DIR;4.61482411508246;-74.0994559441805;VAL COORD
303;1832001;Sala Cuna Olaya;KR 26 A 41 46 SUR;KR 26 A 41 46 SUR;VAL DIR;4.58328844152091;-74.1239734087025;VAL COORD
304;832002;Kennedy Salacuna;CL 40 C SUR 79 10;CL 40 C SUR 79 10;VAL DIR;4.62252451533294;-74.1584890875376;VAL COORD
305;832003;El Caracol;KR 95 A 34 76 SUR;KR 95 A 34 76 SUR;VAL DIR;4.64736007431178;-74.1704962132987;VAL COORD
306;1232004;Los Alcazares;KR 28 70 08;KR 28 70 08;VAL DIR;4.662643481270244;-74.07176189260474;VAL COORD
307;932005;Sabana Grande;KR 106 15 A 32;KR 106 15 A 32;VAL DIR;4.672603057364593;-74.15371462422067;VAL COORD
308;732006;Gioconda Belli;CALLE 70 C SUR 80 26;CL 70 C SUR 80 26;VAL DIR;4.60542999886313;-74.1934248227704;VAL COORD
309;732007;La Estaci�n de la Alegria;CL 63 SUR 77 L 51;CL 63 SUR 77 L 51;VAL DIR;4.60031957812723;-74.18077100211651;VAL COORD
310;1132008;Pato Pico de Oro;CL 138 153 A 23;CL 138 153 A 23;VAL DIR;4.7447893208563805;-74.1252007507715;VAL COORD
311;632009;El Tunjo;DG 49 A SUR 28 32;DG 49 A SUR 28 32;VAL DIR;4.5819561761239;-74.1347738299386;VAL COORD
312;632010;Simoncito;KR 65 A 62 C 16 SUR;KR 65 A 62 C 16 SUR;VAL DIR;4.59015393524364;-74.156020032902;VAL COORD
313;1932011;Portadores de Sue�os;KR 17 N 65 A 29 SUR;KR 17 N 65 A 29 SUR;VAL DIR;4.552515322189399;-74.14254281369077;VAL COORD
314;1932012;Sauces 2 - el Preguntario;KR 19 G 67 21 SUR;KR 19 G 67 21 SUR;VAL DIR;4.561255381492579;-74.14870649991659;VAL COORD
315;832013;Semillas del Futuro;CL 5 A 86 A 34;CL 5 A 86 A 34;VAL DIR;4.640597876907802;-74.15740983154045;VAL COORD
316;832014;Campo de Sue�os (La Igualdad);KR 70 B N 2 34;KR 70 B 2 34;VAL DIR;4.623488875875274;-74.13235523999367;VAL COORD
317;832015;Creciendo Felices (Pastranita);CL 50 A SUR 80 A 44;CL 50 A SUR 80 A 44;VAL DIR;4.61835254417293;-74.1717513591682;VAL COORD
318;832016;Las Voces de los Ni�os (El Rubi);KR 78 M 57 H 12 SUR;KR 78 M 57 H 12 SUR;VAL DIR;4.608599794770073;-74.17539253566227;VAL COORD
319;832017;Creadores de Sue�os (Boita);KR 72 L BIS N 48 B 51 SUR;KR 72 L BIS 48 B 51 SUR;VAL DIR;4.602152510441148;-74.15332492474174;VAL COORD
320;1132018;Iguanita Azul;CARRERA 92 157 21;KR 92 157 21;VAL DIR;4.753745727705301;-74.081236295558;VAL COORD
321;1232019;La Ciudad que So�amos;KR 22 63 D 16;KR 22 63 D 16;VAL DIR;4.654468980635762;-74.07041875496645;VAL COORD
322;1832020;Lunita del Saber;KR 2 B 48 Y 22 SUR;KR 2 B 48 Y 22 SUR;VAL DIR;4.545933817847336;-74.10760138024563;VAL COORD
323;1132021;La Ranita Dorada;CL 127 F 93 55;CL 127 F 93 55;VAL DIR;4.721574173579188;-74.09382580201;VAL COORD
324;732022;Cuidapolis;KR 78 M 58 K 15 SUR;KR 78 M 58 K 15 SUR;VAL DIR;4.6071833168975305;-74.17913360032591;VAL COORD
325;1632023;Aserrin Aserran;CL 9 SUR 35 A 4;CL 9 SUR 35 A 4;VAL DIR;4.60131098571825;-74.1109019463134;VAL COORD
326;732024;Taller de Las Mariposas;KR 80 C 65 F 29 SUR;KR 80 C 65 F 29 SUR;VAL DIR;4.607088855941336;-74.18721924609088;VAL COORD
327;1032025;Engativa II;CL 64 D 113 B 49;CL 64 D 113 B 49;VAL DIR;4.708964172352699;-74.13786411308595;VAL COORD
328;232026;Casa de Hadas;CL 96 A 6 37 ESTE;CL 96 A 6 37 ESTE;VAL DIR;4.667780725776228;-74.02202308528247;VAL COORD
329;832027;La Casita de Los Bebes;KR 78 J 39 A 03 SUR;KR 78 J 39 A 03 SUR;VAL DIR;4.621732755315221;-74.15490385759966;VAL COORD
330;732031;Creciendo felices/La ruta de nuestros sue�os;KR 87 57 B 36 SUR;KR 87 57 B 36 SUR;VAL DIR;4.6225663374064485;-74.18575925646876;VAL COORD
331;1332032;Lugar de Recreo Casa Palermo;CL 45 C 24  42;CL 45 C 24 42;VAL DIR;4.636047416886791;-74.07543935827476;VAL COORD
