1;Hamburguesas el Corral Aeropuerto;Aeropuerto Eldorado, Tercel Nivel  Local 101;;NOT VALID DIR;ERR LAT;ERR LON;NOT VALID COORD
130;Restaurante 69 Oyster Bar;Calle 69A No 5 - 59 Interior 1;CL 69 A 5 59;VAL DIR;4.651586376597388;-74.05587085138211;VAL COORD
132;Hamburguesas el Corral Edificio Continental;Avenida Jimenez No 4 - 16 Local 21 Mezzanine;AV JIMENEZ 4 16;VAL DIR;4.60097427371671;-74.0702588642085;VAL COORD
134;teriyki Thai;Carrera 13 No 83 - 66;KR 13 83 66;VAL DIR;4.668227803287118;-74.05400263896782;VAL COORD
133;teriyki Sushi Bar;Carrera 13 No 93 - 71;KR 13 93 71;VAL DIR;4.67615266323728;-74.0496415380801;VAL COORD
129;Rafael Restaurant;Calle 70 No 4 - 63;CL 70 4 63;VAL DIR;4.65147248266212;-74.05473723243803;VAL COORD
135;teriyki 69;Calle 69 A No 5 - 79;CL 69 A 5 79;VAL DIR;4.651723620498515;-74.05609897442449;VAL COORD
136;Crepes & Waffles;Avenida calle 39 No 7  -  40 Local 137;AC 39 7 40;VAL DIR;4.6263706332793335;-74.06590572213042;VAL COORD
137;La Plaza De Andres;Calle 82 No 12  -  21;CL 82 12 21;VAL DIR;4.666390141010465;-74.05449090132512;VAL COORD
138;El CoQ;Calle 84 No 14 - 02;CL 84 14 02;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
139;Marfalitos;Calle 12 No 7 - 32 Piso 4;CL 12 7 32;VAL DIR;4.599645313500862;-74.07513172711948;VAL COORD
140;Hamburguesas el Corral Torre Cuzesar;Avenida Calle 116 No 7 - 15 Interior 2;AC 116 7 15;VAL DIR;4.69364778036101;-74.0335834766166;VAL COORD
141;Papa Jhons Pepe Sierra;Calle 116 No 18 B - 40;CL 116 18 B 40;VAL DIR;4.69862590662019;-74.0489498218991;VAL COORD
142;Restaurante Agadon;Carrera 13 No 85 - 75;KR 13 85 75;VAL DIR;4.66975680809443;-74.0534478528926;VAL COORD
143;Restaurante Casa;Carrera 13 No 85 - 24;KR 13 85 24;VAL DIR;4.669383135123889;-74.05337954352753;VAL COORD
144;Brasa Roja Centro Comercial Avenida Chile;Centro Comercial 'Avenida' Chile Calle 72 No 10 -  34 Local 403 B;CL 72 10 34;VAL DIR;4.65681404753539;-74.0578542596714;VAL COORD
145;Criterion;Calle 69 A No 5 - 75;CL 69 A 5 75;VAL DIR;4.651671231820454;-74.05601237060739;VAL COORD
146;Bogota Beer Company;Carrera 5 No 71 - 75;KR 5 71 75;VAL DIR;4.65373661058354;-74.0540680569886;VAL COORD
147;Bogota Beer Company S A;Calle 116 No 16 - 78 ;CL 116 16 78;VAL DIR;4.69755397020789;-74.0458285690806;VAL COORD
148;Isola;Carrera 12 A No 83 - 30;KR 12 A 83 30;VAL DIR;4.667604956565646;-74.05366919474389;VAL COORD
149;Harrys Restaurante;Calle 70 No 5 - 57;CL 70 5 57;VAL DIR;4.65206236469689;-74.0555279605527;VAL COORD
151;Amarti;Calle 119 No 6 - 24;CL 119 6 24;VAL DIR;4.695621682446425;-74.03064454254367;VAL COORD
152;7 16 Steak House;Calle 119 B No 6 - 28;CL 119 B 6 28;VAL DIR;4.6962716165720675;-74.03021416163912;VAL COORD
153;Koi By Wathacushi ;Calle 119 No 6 A - 17;CL 119 6 A 17;VAL DIR;4.695552663050613;-74.0312671298899;VAL COORD
154;Cafe Renault;Calle 93 B No 11A - 84 Local 101;CL 93 B 11 A 84;VAL DIR;4.677317137251387;-74.04797958246132;VAL COORD
155;Wata Kushi;Carrera 12 No 83 - 17;KR 12 83 17;VAL DIR;4.667391692280948;-74.05356245901447;VAL COORD
156;Cafe Illy 87;Carrera 15 No 87 - 98;KR 15 87 98;VAL DIR;4.67251942084605;-74.0539570599122;VAL COORD
157;Piazza;Calle 83 12 - 26;CL 83 12 26;VAL DIR;4.66730498082306;-74.0537485516928;VAL COORD
158;Luna Restaurante;Calle 83 No 12 - 26;CL 83 12 26;VAL DIR;4.66730498082306;-74.0537485516928;VAL COORD
159;Il Panino;Calle 93 A No 11 A - 26 /30;CL 93 A 11 A 26;VAL DIR;4.67616252704612;-74.0479324108772;VAL COORD
161;La Hamburgueseria De La Macarena;Carrera 4 A No 27 - 27;KR 4 A 27 27;VAL DIR;4.61412222971161;-74.0663625982815;VAL COORD
160;Diner Parque de la 93;Carrera 11 A No 93B - 11;KR 11 A 93 B 11;VAL DIR;4.67685256273092;-74.0473491385833;VAL COORD
162;Restaurante Wok;Carrera 6A  117 -  02;KR 6 A 117 02;VAL DIR;4.694402859952793;-74.03164293617034;VAL COORD
163;Hamburguesas del rodeo;Carrera 7 No 13 - 41 Interior 101;KR 7 13 41;VAL DIR;4.60037268450802;-74.0741950141232;VAL COORD
164;Pesquera Jaramillo SUC. CHICO;Calle 93 A No 11 A - 31;CL 93 A 11 A 31;VAL DIR;4.675952682515625;-74.04814388477232;VAL COORD
165;Restaurante Casa Vieja Usaquen;Carrera 6 No 117 - 35;KR 6 117 35;VAL DIR;4.69435980189405;-74.0309641678586;VAL COORD
166;La Biferia;Calle 29 Bis No 6 - 12;CL 29 BIS 6 12;VAL DIR;4.61590656171572;-74.0675334734314;VAL COORD
167;La Romana Carrera 7;Carrera 7 No 19 - 48;KR 7 19 48;VAL DIR;4.60567979176066;-74.0713459298124;VAL COORD
168;Cafeteria Romana;Avenida Jimenez No  6 - 65;AV JIMENEZ 6 65;VAL DIR;4.60105530329235;-74.0730488958111;VAL COORD
169;Restaurante Donde Chucho   ;Calle 84 Bis No 13 - 43;CL 84 BIS 13 43;VAL DIR;4.668697220692575;-74.05451166347298;VAL COORD
170;Galeria Cafe Libro Restaurante Bar;Carrera 11 A No 93 - 42;KR 11 A 93 42;VAL DIR;4.675185996226946;-74.04793619227132;VAL COORD
171;Ristorante Bellini;Carrera 13 No 83 - 52;KR 13 83 52;VAL DIR;4.668138122993731;-74.05404999483628;VAL COORD
172;Trattoria Bellini;Carrera 13 No 28 A - 31 Piso 3;KR 13 28 A 31;VAL DIR;4.616629991639838;-74.06936491842143;VAL COORD
173;Aracataca Colombian Steakhouse;Carrera 13 No 28 A - 31 Local 101;KR 13 28 A 31;VAL DIR;4.616629991639838;-74.06936491842143;VAL COORD
174;Papa Jhons Avenida Chile;Carrera 9 No 71 - 60 /64;KR 9 71 60;VAL DIR;4.6554614579427875;-74.05714778090059;VAL COORD
175;La Mar Cebiche ria Peruana ;Calle 119 B No 6 - 01;CL 119 B 6 01;VAL DIR;4.695966115670056;-74.03027650699674;VAL COORD
178;MC Donalds Usaquen;Calle 118 No 6A - 76;CL 118 6 A 76;VAL DIR;4.695364322944483;-74.03192829760478;VAL COORD
177;MC Donalds Centro Internacional;Carrera 10 No 26 - 55 /57 Edificio Bachue;KR 10 26 55;VAL DIR;4.61266982250689;-74.0706326347421;VAL COORD
176;MC Donalds Gran Estacion;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 3-36;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
179;Papa Jhons USAQUEN;Calle 121 No 6 - 11;CL 121 6 11;VAL DIR;4.697128697985278;-74.02968594137212;VAL COORD
180;Restaurantes Brasa Brasil ;Calle 118 No 19 – 12;CL 118 19 12;VAL DIR;4.699727665712855;-74.05008112428999;VAL COORD
181;Restaurante BAR Museo del Tequila;Carrera 13 A No 86 A - 18;KR 13 A 86 A 18;VAL DIR;4.6706927130933265;-74.05331765403363;VAL COORD
182;Crepes & Waffles;Calle 81 No 13  -  05 Local 414;CL 81 13 05;VAL DIR;4.666068450990536;-74.05577266070479;VAL COORD
183;Crepes & Waffles;Centro Comercial Plaza de Las Americas Carrera 71D No 6  -  94 Sur Local 1092;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
184;Crepes & Waffles;Carrera 9 No 73  –  33;KR 9 73 33;VAL DIR;4.657502885784205;-74.05616470940258;VAL COORD
185;Crepes & Waffles;Avenida 19 No 120 - 16;AV 19 120 16;VAL DIR;4.70077094344547;-74.049416825306;VAL COORD
186;Crepes & Waffles;Centro comercial Salitre Plaza Carrera 68 B No 24 - 39  Local 324;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
187;Crepes & Waffles;Carrera 7 No 32  -  84 Local 210;KR 7 32 84;VAL DIR;4.61936722169614;-74.0678063452205;VAL COORD
188;Restaurante Lomos;Carrera 21 No 100 - 23;KR 21 100 23;VAL DIR;4.686877688772718;-74.05464200959567;VAL COORD
189;Sipote Burrito;Centro Comercial Andino Carrera 11 No 82 - 71 Local 403;KR 11 82 71;VAL DIR;4.66628727998579;-74.0527013691487;VAL COORD
190;Hamburguesas el Corral Quinta de Bolivar;Calle 19 A No 04 - 08 Este;CL 19 A 04 08 ESTE;VAL DIR;4.602114865790719;-74.06425862327144;VAL COORD
192;Hamburguesas el Corral Salitre;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 371;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
191;Hamburguesas el Corral Javeriana;Calle 41 No 7 - 29;CL 41 7 29;VAL DIR;4.628587725695377;-74.06545699533119;VAL COORD
193;Corral Gourmet Salitre;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 355;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
194;La Bottega De Andrei ;Calle 119 B No 6 A - 18;CL 119 B 6 A 18;VAL DIR;4.696427261007077;-74.0308608965848;VAL COORD
195;Restaurante Mediterranea De Andrei;Carrera 6 A No 119 B - 05;KR 6 A 119 B 05;VAL DIR;4.69632829243679;-74.0307464660213;VAL COORD
196;Gaira Cafe;Carrera 13 No 96 - 11;KR 13 96 11;VAL DIR;4.68061833931251;-74.0476115227831;VAL COORD
197;Archies Santafe;Centro Comercial Santafe Calle 185 No 45 - 03 Local N3-063 ;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
199;Hamburguesas el Corral Santafe ;Centro Comercial Santafe Calle 185 No 45 - 03 Local 381;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
198;Archies Salitre;Calle 26 No 62 - 49 Local 318;CL 26 62 49;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
202;Hamburguesas el Corral Unicentro II;Centro Comercial Uncientro Avenida 15 No 124 - 30  Local  409;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
200;Hamburguesas el Corral Gran Estacion;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 314 - 315;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
203;Hamburguesas el Corral Centro Mayor II;Centro Comercial Centro Mayor  Calle 38 A Sur No 34 D - 51 Local 3024 A;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
201;Hamburguesas el Corral Gran Estacion II;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 350;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
204;Hamburguesas el Corral Iserra;Centro Comercial Iserra 100 Transversal 55 No 98 A - 66 Local 315;TR 55 98 A 66;VAL DIR;4.687972546289456;-74.06423013405586;VAL COORD
205;Hamburguesas el Corral GALERIAS;Calle 52 No 24 - 12;CL 52 24 12;VAL DIR;4.640907832800041;-74.07429682310247;VAL COORD
206;Hamburguesas el Corral Unicentro I;Centro Comercial Unicentro Avenida 15 No 124 - 30  Local 2078;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
207;Hamburguesas el Corral Calima;Centro Comercila Calima Avenida Calle 19 No 28 - 80 Local C-30;AC 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
208;Hamburguesas el Corral Carulla Galerias;Calle 53 No 26 - 60;CL 53 26 60;VAL DIR;4.64218427161415;-74.0758418149872;VAL COORD
209;Hamburguesas el Corral Bulevar Niza;Avenida Carrera 58 No 127 - 59 Local 318 - 319 - 320;AK 58 127 59;VAL DIR;4.71225330535868;-74.07137079814447;VAL COORD
210;Hamburguesas el Corral Centro Mayor I;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 2 -101 y 2 - 102;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
211;Corral Gourmet Gran Estacion;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local  343;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
213;Hamburguesas el Corral Santafe II;Centro Comercial Santafe Calle 183 No 45 - 03 Local 3-102;CL 183 45 03;VAL DIR;4.75974050229424;-74.0446835154801;VAL COORD
212;Corral Gourmet Santa Ana;Calle 110 No 9 A - 60 Local 303;CL 110 9 A 60;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
214;Hamburguesas el Corral Americas;Avenida Americas No 39 A - 22;AV AMERICAS 39 A 22;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
216;La Brasa Roja Centro Comercial Santafe;Centro Comercial Santafe Calle 185 No 45 - 03 Local 392;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
217;MC Donalds Bulevar Niza;Avenida Carrera 58 No 127 - 59 Local  2128/2129;AK 58 127 59;VAL DIR;4.71225330535868;-74.07137079814447;VAL COORD
215;La Brasa Roja Gran Estacion;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 302;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
218;MC Donalds Santafe;Centro Comercial Santafe Calle 183 No 45 - 03 Local 3-121;CL 183 45 03;VAL DIR;4.75974050229424;-74.0446835154801;VAL COORD
220;Mc Donalds GALERIA 2;Calle 53 No 25 - 30;CL 53 25 30;VAL DIR;4.64199012381569;-74.0747396722234;VAL COORD
222;MC Donalds Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 2115 B-C;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
221;MC Donalds Calima;Centro Comercial Calima Avenida Calle 19 No 28 - 10 Local C27;AC 19 28 10;VAL DIR;4.61689687719036;-74.0864298501031;VAL COORD
219;MC Donalds Unicentro;Centro Comercial Unicentro Avenida 15 No 123 - 30 Local 1-65;AV 15 123 30;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
223;Lina's Sandwiches;Centro Comercial Andino Carrera 11 No 82 - 71 Local 150;KR 11 82 71;VAL DIR;4.66628727998579;-74.0527013691487;VAL COORD
225;Crepes & Waffles;Avenida Carrera 58 No 127 - 59 Local 25 - 335;AK 58 127 59;VAL DIR;4.71225330535868;-74.07137079814447;VAL COORD
224;Crepes & Waffles;Carrera 24 No 53  - 73 Local 103;KR 24 53 73;VAL DIR;4.64244567164266;-74.073938027213;VAL COORD
226;Crepes & Waffles;Avenida Carrera 9 No 110 - 50 Local 304/305;AK 9 110 50;VAL DIR;4.6906814103383185;-74.03675457677565;VAL COORD
227;Crepes & Waffles;Centro Comercial Calima Avenida Calle 19 No 28 - 80 Local C32;AC 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
229;Crepes & Waffles;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Plaza del Equilibrista Piso 2;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
230;Crepes & Waffles;Centro comercial Santafe Calle 185 No 45 - 03 Local 357;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
228;Crepes & Waffles;Centro comercial Gran Estacion Avenida Calle 26 No  62 - 47 Local 321;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
232;Enchiladas Cocina Mexicana;Calle 10 No 2 - 12;CL 10 2 12;VAL DIR;4.594676470588791;-74.0715000895527;VAL COORD
231;Crepes & Waffles;Carrera 15 No 123  -  30 Local 1089;KR 15 123 30;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
233;Tabula;Calle 29 BIS No 5 - 90;CL 29 BIS 5 90;VAL DIR;4.615910944083655;-74.06738267382543;VAL COORD
235;T-Bone;Carrera 4 No 12 C - 34;KR 4 12 C 34;VAL DIR;4.59942097037751;-74.0708958539972;VAL COORD
234;Capital Cocina Y Cafe;Calle 10 No 2 - 99;CL 10 2 99;VAL DIR;4.5950799188554745;-74.07238729011668;VAL COORD
238;Hamburguesas el Corral Calle 90;Carrera 18 No 89 - 38;KR 18 89 38;VAL DIR;4.675304216230521;-74.05524529074032;VAL COORD
236;Papa Jhons Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 3024;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
239;El Gato Gris;Carrera 1A No 12 B  - 12;KR 1 A 12 B 12;VAL DIR;4.59766693157217;-74.0692185557933;VAL COORD
241;Carbon 100 Avenida Chile;Calle 73 No 10 - 83 Local 409;CL 73 10 83;VAL DIR;4.65794218746265;-74.0576241767637;VAL COORD
240;Carbon 100 Unicentro;Centro Comercial Unicentro Avenida 15 No 124  - 30 Local 408;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
243;Presto Word Trade Center;Carrera 11 No 98 - 46;KR 11 98 46;VAL DIR;4.68122235129336;-74.043945376579;VAL COORD
242;Restaurante Wok;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 1-48;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
244;Presto Pepe Sierra;Calle 116 No 19 - 62;CL 116 19 62;VAL DIR;4.69888340912494;-74.05046738815;VAL COORD
246;Presto Palma Real;Carrera A 13 No 28 - 23 Local 1-A4;KR 13 28 23;VAL DIR;4.61574700167365;-74.0698718456159;VAL COORD
245;Presto Calle 23;Carrera 7 No 22 - 95;KR 7 22 95;VAL DIR;4.60887336358636;-74.070597374786;VAL COORD
247;Presto Carrera 7;Carrera 7 No 12B - 72;KR 7 12 B 72;VAL DIR;4.6004993673945;-74.0738587980402;VAL COORD
248;Presto Avenida Chile;Centro Comercial 'Avenida' Chile Calle 72 No 10 - 34 Plazoleta de Comidas;CL 72 10 34;VAL DIR;4.65681404753539;-74.0578542596714;VAL COORD
249;Presto Calle. 85;Calle 85 No 12 - 61;CL 85 12 61;VAL DIR;4.66860414634882;-74.0529711157766;VAL COORD
250;Burger Station San Martin - Presto San Martin;Carrera 7 No 31 - 70;KR 7 31 70;VAL DIR;4.61817354189045;-74.0682221574116;VAL COORD
251;Presto Landia;Calle 100 No 17 - 10;CL 100 17 10;VAL DIR;4.68578262279714;-74.0497751871945;VAL COORD
252;Frisby G81;Centro Comercial Atlantis Plaza Calle 81 No 13 - 05 Local 404;CL 81 13 05;VAL DIR;4.666068450990536;-74.05577266070479;VAL COORD
254;KFC;Centro Comercial Atlantis Plaza Calle 81 No 13 - 05 Local 407;CL 81 13 05;VAL DIR;4.666068450990536;-74.05577266070479;VAL COORD
255;Frisby H16;Centro Comercial Andino Carrera A 11 No 82 - 11  Local 419;KR 11 82 11;VAL DIR;4.66592002050568;-74.0529441498411;VAL COORD
256;Presto Colsubsidio Calle 26;Calle 26 No 25 - 50 Piso 2;CL 26 25 50;VAL DIR;4.62217279928214;-74.0773902633929;VAL COORD
257;Frisby G48;Centro Comercial 'Avenida' Chile Calle 72 No 10 - 34 Local 405;CL 72 10 34;VAL DIR;4.65681404753539;-74.0578542596714;VAL COORD
259;Frisby No 50;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 384 ;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
