1;Hamburguesas el Corral Aeropuerto;Aeropuerto Eldorado, Tercel Nivel  Local 101;;NOT VALID DIR;ERR LAT;ERR LON;NOT VALID COORD
258;Frisby No 43;Centro Comercial Plaza de Las Americas Carrera 71 D No 6  - 94 Local 29 - 02 ;KR 71 D 6 94;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
260;KFC;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 377;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
261;Paneroli;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 419 ;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
263;Paneroli 3;Centro Comercial Unicentro Avenida 15 No 124 - 30  Local 419 ;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
262;Paneroli-3;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 320A ;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
264;MC Donalds Titan;Centro Comercial Titan Avenida Carrera 72 No 80 - 94;AK 72 80 94;VAL DIR;4.694859288695312;-74.0863303514851;VAL COORD
266;Restaurante Gaudi;Carrera 4A No 27 - 54;KR 4 A 27 54;VAL DIR;4.614402381670972;-74.06606497381571;VAL COORD
267;La Bonga del Sinu;Carrera 14 No 93  -  88;KR 14 93 88;VAL DIR;4.677223853189947;-74.05058678773831;VAL COORD
265;Restaurante WOK;Calle 110 No 9 B - 04 ;CL 110 9 B 04;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
269;Hamburguesas el Corral ESSO 100;Calle 100 No 11 - 79 Local 8 y 9;CL 100 11 79;VAL DIR;4.6827186686818;-74.0441370312262;VAL COORD
270;Hamburguesas el Corral Plaza de Las Americas II;Centro Comercial Plaza de Las Americas Carrera 71 D No 6 - 94 Sur Local 1120;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
274;Papa Jhons Salitre;Calle 24 A No 69 C - 52;CL 24 A 69 C 52;VAL DIR;4.65834022256584;-74.1121211220222;VAL COORD
276;Papa Jhons Galerias;Calle 52 No 23 - 06 /10;CL 52 23 06;VAL DIR;4.640789847480901;-74.07374560405812;VAL COORD
278;Cali Mio Centro Comercial Santafe;Centro Comercial Santafe Calle 185 No 45 03 Local 3 - 11;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
279;LA Brasa Roja Hacienda Santa Barbara;Calle 114 No 6 A - 92 Local 108;CL 114 6 A 92;VAL DIR;4.69215336818439;-74.0328492118166;VAL COORD
280;La Brasa Roja Calle 67;Carrera 11 No 66 - 75;KR 11 66 75;VAL DIR;4.65264483932932;-74.0615709185701;VAL COORD
277;Crepes & Waffles;Centro comercial Gran Estacion Avenida Calle 26 No  62 - 47  Local 319-320 Esfera;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
281;Don Jediondo Sopitas y Parrilla;Transversal 55 No 98 A - 66 Local 318;TR 55 98 A 66;VAL DIR;4.687972546289456;-74.06423013405586;VAL COORD
282;Don Jediondo Sopitas y Parrilla;Centro Comercial Plaza de Las Americas Carrera 71 D No 6 - 94 Sur Local 2913;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
283;Don Jediondo Sopitas y Parrilla ;Centro Comercial Santafe Calle 185 No 45 - 03 LC 395;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
284;Narcobollo 3;Carrera 20 No 116 - 14;KR 20 116 14;VAL DIR;4.69905357809992;-74.0514952465296;VAL COORD
285;La Bonga del Sinu;Calle 116 No 16 -  89;CL 116 16 89;VAL DIR;4.69716373815062;-74.0460626727585;VAL COORD
287;Cafe Illy Unicentro;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 1 - 12;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
286;Diner Unicentro;Avenida 15 No 123 - 30 Local 2 142;AV 15 123 30;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
288;Presto Puente Aereo;Calle 26 No 106 - 28 Puente Aereo ;CL 26 106 28;VAL DIR;4.692170884807782;-74.13397932248007;VAL COORD
289;El Carnal;Centro Comercial Hacienda Santa Barbara Carrera 7 No 115 - 72 Local E-205;KR 7 115 72;VAL DIR;4.69353450466796;-74.0330142786836;VAL COORD
290;El Carnal;Centro Comercial Santafe Calle 185 No 45 - 03 Local 3N-125;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
291;El Carnal;Calle 85 No 13 -  20;CL 85 13 20;VAL DIR;4.66931662724916;-74.0538296199452;VAL COORD
292;El Carnal;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local  2114;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
293;El Carnal;Centro Comercial Plaza De Las Americas Carrera 71 D No 6 - 94 Sur Local 2910;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
295;El Carnal;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 4-10;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
294;El Carnal;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 351;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
296;El Carnal;Calle 82 No 13 - 15;CL 82 13 15;VAL DIR;4.666908601639001;-74.05522195172088;VAL COORD
297;Corral Gourmet Usaquen;Calle 119 B No 5 - 86;CL 119 B 5 86;VAL DIR;4.696092778358007;-74.02996225525153;VAL COORD
298;Nueve ;Calle 70 A No 10 A - 18;CL 70 A 10 A 18;VAL DIR;4.655564351810071;-74.05926881491861;VAL COORD
299;KFC;Transversal 23 No 97 - 73;TR 23 97 73;VAL DIR;4.6855396592644265;-74.05647982477826;VAL COORD
300;Don Jediondo Sopitas y Parrilla;Centro Comercial Calima Calle 19 No 28 - 80 Local R-7;CL 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
301;Don Jediondo Sopitas y Parrilla ;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 418;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
303;Don Jediondo Gurme´s;Centro Comercial Calima Calle 19 No 28 - 80 Local C-31;CL 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
305;Don Jediondo Sopitas y Parrilla ;Carrera 7 No 32 - 70 Local 419;KR 7 32 70;VAL DIR;4.61924861002906;-74.0678493445291;VAL COORD
304;Don Jediondo Sopitas y Parrilla ;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 304;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
306;La Popular de Andres Contenedores;Centro Comercial Hacienda Santa Barbara Carrera 7 No 115 - 60 ;KR 7 115 60;VAL DIR;4.69343499972033;-74.0330544674165;VAL COORD
307;Andres Expres Caseta de Luxe;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 391 ;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
308;Zatar;Carrera 5 No 69 - 15;KR 5 69 15;VAL DIR;4.651168773142247;-74.05563515635049;VAL COORD
309;Mc Donalds Calle 72;Carrera 9 No 71 - 31 /35;KR 9 71 31;VAL DIR;4.655537758153103;-74.05751674505568;VAL COORD
310;La Popular de Andres Contenedores;Calle 93 B No 13 - 43;CL 93 B 13 43;VAL DIR;4.67764735720446;-74.0492299731087;VAL COORD
311;PPC Pollo, Pizza, Carne;Calle 53 No 25 - 53;CL 53 25 53;VAL DIR;4.64183600219731;-74.0749778460849;VAL COORD
312;PPC Pollo, Pizza, Carne;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 114;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
313;Mc Donalds Tunal;Calle 47 B Sur No 24 B - 33;CL 47 B SUR 24 B 33;VAL DIR;4.57804888704055;-74.1293997180146;VAL COORD
314;PPC Pollo, Pizza, Carne;Centro Comercial Plaza de Las Americas Carrera 71 D No 6  - 94 Sur Local 2525;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
315;PPC Pollo, Pizza, Carne;Transversal 35 No 38 A - 20 Sur  Local 2-122;TR 35 38 A 20 SUR;VAL DIR;4.59408348071765;-74.1231369744062;VAL COORD
316;PPC Pollo, Pizza, Carne;Centro Comercial Calima Avenida Calle 19 No 28 - 10 Local 28;AC 19 28 10;VAL DIR;4.61689687719036;-74.0864298501031;VAL COORD
317;PPC Pollo, Pizza, Carne;Centro Comercial Calima Avenida Calle 19 No 28 - 80 Local C-29;AC 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
318;PPC Pollo, Pizza, Carne;Calle 26 No 51 A - 15 Local 322;CL 26 51 A 15;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
319;PPC Pollo, Pizza, Carne;Centro Comercial Gran Estacion Calle 26 No 51  A - 15 Local 322 ;CL 26 51 A 15;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
322;Bagatelle S.A.S.;Diagonal 70 A No 4 - 99;DG 70 A 4 99;VAL DIR;4.652469891277492;-74.05442181366993;VAL COORD
321;Sopas de Mama y Postres de la Abuela Sucursal Unicentro;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 1-060;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
320;PPC Pollo, Pizza, Carne;Diagonal 22B No 63 - 30 Local 341;DG 22 B 63 30;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
323;Bagatelle S.A.S.;Carrera 11 A No 94 - 45;KR 11 A 94 45;VAL DIR;4.678191135041353;-74.04696630546981;VAL COORD
324;Sopas de Mama y Postres de la Abuela  Sucursal Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 50 Local 316;CL 38 A SUR 34 D 50;VAL DIR;4.592637826827011;-74.12427107779203;VAL COORD
325;Sopas de Mama y Postres de la Abuela Sucursal Santafe;Centro Comercial Santafe Autopista Norte Calle 185 No 45 - 03 Local 366 ;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
326;Andres Expres Caseta de Luxe;Centro Comercial Calima Avenida Calle 19 No 28 - 80 Local R 11 ;AC 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
327;Andres Expres Caseta de Luxe;Calle 93 No 12 - 11 Local 11;CL 93 12 11;VAL DIR;4.674882533902064;-74.04914030651335;VAL COORD
328;Andres Expres Caseta de Luxe;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 50 Local 2107 ;CL 38 A SUR 34 D 50;VAL DIR;4.592637826827011;-74.12427107779203;VAL COORD
329;Andres Expres Caseta de Luxe;Centro Comercial Iserra 100 Transversal 55 No 98 A - 96 Local 324 - 325 ;TR 55 98 A 96;VAL DIR;4.68737069394107;-74.0646215689543;VAL COORD
330;Andres Expres Caseta de Luxe;Centro Comercial Unicentro Avenida 15 No 124 - 30 Local 401 ;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
331;Andres Expres Caseta de Luxe;Centro Comercial Portal de la 80 Transversal 100 A No 80 A - 20 Local N3-034 ;TR 100 A 80 A 20;VAL DIR;4.71165006279465;-74.1117973648033;VAL COORD
332;Andres Expres Caseta de Luxe;Centro Comercial Unicentro de occidente Carrera 111 C No 86 - 05 Local 2-26 ;KR 111 C 86 05;VAL DIR;4.723305508484767;-74.11446280811057;VAL COORD
333;1.492 Restaurante Latino;Carrera 12 No 83 - 11;KR 12 83 11;VAL DIR;4.66722977976564;-74.0535651645631;VAL COORD
336;Crepes & Waffles;Calle 70 No 4 - 96;CL 70 4 96;VAL DIR;4.65176490150072;-74.0547688291998;VAL COORD
338;Kokoriko Central Domicilios Usaquen;Calle 119 No 9 - 04;CL 119 9 04;VAL DIR;4.69665342301944;-74.033607988938;VAL COORD
334;Beer Station Usaquen ;Centro Comercial Titan Plaza Carrera 72 No 80 - 94  Local 403A;KR 72 80 94;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
339;Andres Expres Caseta de Luxe;Centro Comercial Platino Carrera 7 No 138 - 33 Local 309 ;KR 7 138 33;VAL DIR;4.71538351925395;-74.0289104063958;VAL COORD
337;Oma Barra de Cafe Bogota Aeropuerto El Nuevo Dorado;Avenida Calle 26 Carrera 120 Primer Piso Diagonal Porteria 6;AC 26 120 6;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
340;Andres Expres Caseta de Luxe;Centro Comercial Plaza De Las Americas Carrera 71 D No 6 - 94 Sur Local 29 - 03 ;KR 71 D 6 94 SUR;VAL DIR;4.618832129117629;-74.13531740938949;VAL COORD
346;Kokoriko Salitre Plaza;Centro Comercial Salitre Plaza Carrera 68 B No 24 - 39 Local 363;KR 68 B 24 39;VAL DIR;4.653382271318041;-74.10992482267676;VAL COORD
342;Cien Montaditos Pepe Sierra;Calle 116 No 17 A - 60;CL 116 17 A 60;VAL DIR;4.69804103906751;-74.047325133197;VAL COORD
348;Mercado Cocina Local Sabor Consciente;Calle 93 A No 12 - 73;CL 93 A 12 73;VAL DIR;4.67661851736811;-74.0490719878537;VAL COORD
347;Kokoriko Calima;Centro Comercial Calima Calle 18 No 28 - 80 ;CL 18 28 80;VAL DIR;4.61569962363084;-74.0882155395238;VAL COORD
341;Cien Montaditos LA T;Carrera 13 No 83 - 24;KR 13 83 24;VAL DIR;4.667906377231831;-74.05419016551106;VAL COORD
349;Kokoriko Calle 71;Calle 71 No 9 - 06;CL 71 9 06;VAL DIR;4.65526433306337;-74.057575593404;VAL COORD
351;Kokorico Unicentro;Centro Comercial Unicentro Avenida 15 No 124 - 30  Local 242;AV 15 124 30;VAL DIR;4.70250909655203;-74.0426948404371;VAL COORD
352;Kokoriko Restaurante Centro Mayor;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51  Local 2172 - 2172;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
350;Kokoriko La Gran Estacion;Centro Comercial Gran Estacion Avenida Calle 26 No 62 - 47 Local 319;AC 26 62 47;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
353;Kokoriko Avenida Chile;Avenida  13 No 71 - 60;AV 13 71 60;VAL DIR;ERR LAT;ERR LON;NOT VALID COORD
354;Kokoriko Andino;Centro Comercial Andino Carrera 11 No 82 - 71  Local 415 Piso 4;KR 11 82 71;VAL DIR;4.66628727998579;-74.0527013691487;VAL COORD
355;Hamburguesas el Corral Calle 85;Calle 85 No 13 - 77;CL 85 13 77;VAL DIR;4.66940536442962;-74.0543681616441;VAL COORD
356;Uva;Carrera 13 No 94 A - 26 Local 3;KR 13 94 A 26;VAL DIR;4.679252514838764;-74.04769915190676;VAL COORD
357;Il Magazzino Italiano;Calle 93 A No 13 A - 31 Local 01;CL 93 A 13 A 31;VAL DIR;4.6772048299491;-74.0501996499324;VAL COORD
358;Hamburguesas del rodeo Calle 70;Carrera 11 No 70 - 66;KR 11 70 66;VAL DIR;4.6555307157119;-74.0598069417993;VAL COORD
360;PPC Pollo, Pizza, Carne;Carrera 7 No 11 - 96 /98;KR 7 11 96;VAL DIR;4.59895644361892;-74.0748345691642;VAL COORD
361;PPC Pollo, Pizza, Carne;Avenida Jimenez No 7  - 45;AV JIMENEZ 7 45;VAL DIR;4.60161494424824;-74.0737303625157;VAL COORD
359;Diana Garcia Chef en Movimiento;Calle 116 No 7 -  15 Local 3 Edificio Cusezar;CL 116 7 15;VAL DIR;4.69364778036101;-74.0335834766166;VAL COORD
362;Sipote Burrito Parque de la 93;Carrera 11 A No 93 - 93 Local 101;KR 11 A 93 93;VAL DIR;4.675872578143934;-74.04799246668414;VAL COORD
363;Carbon 100 Gran Estacion;Centro Comercial Gran Estacion Avenida El Dorado No 62 - 49 Local 361;AV EL DORADO 62 49;VAL DIR;4.647832368830404;-74.10194027423034;VAL COORD
364;Carbon 100 Santafe;Centro Comercial Santafe Calle 185 No 45 - 03 Local 397;CL 185 45 03;VAL DIR;4.7622957876101015;-74.04639970687683;VAL COORD
365;Las Cuatro Estaciones de Catalonia;Carrera 8 A No 98 - 38;KR 8 A 98 38;VAL DIR;4.679885826732775;-74.04061650821487;VAL COORD
366;Sr Choo;Carrera 13 No 83 - 34;KR 13 83 34;VAL DIR;4.667983397160016;-74.05414313514324;VAL COORD
368;Subway Centro Comercial Calima;Centro Comercial Calima Avenida Calle 19 No 28 - 80 Local R-23;AC 19 28 80;VAL DIR;4.61720624799301;-74.0867101542629;VAL COORD
370;Restaurante Indigo;Carrera 11 A No 93 B - 27;KR 11 A 93 B 27;VAL DIR;4.6771664783999505;-74.04750554518267;VAL COORD
372;Apache Burger Bar;Avenida Carrera 11 No 93 - 77;AK 11 93 77;VAL DIR;4.675329224172616;-74.04747322100329;VAL COORD
373;Chibchombia;Carrera 4 A No 26D - 90;KR 4 A 26 D 90;VAL DIR;4.61383636468399;-74.0663235088687;VAL COORD
374;Restaurante La Jugueteria 147;Avenida 19 No 147 - 30;AV 19 147 30;VAL DIR;4.72996470732988;-74.0450959739533;VAL COORD
375;Le Cabrera;Carrera 12 A No 83 - 23;KR 12 A 83 23;VAL DIR;4.66763464577169;-74.053991100654;VAL COORD
377;Bogota Beer Company SAS;Centro Comercial Centro Mayor Calle 38 A Sur No 34 D - 51 Local 3051 Local 3052;CL 38 A SUR 34 D 51;VAL DIR;4.5929137574037;-74.1230882912499;VAL COORD
378;Bogota Beer Company S A;Carrera 7 No 32  - 48;KR 7 32 48;VAL DIR;4.61906235873934;-74.0679168481008;VAL COORD
379;Bogota Beer Company ;Carrera 4 No 15 - 01;KR 4 15 01;VAL DIR;4.60015872172251;-74.0705198011091;VAL COORD
380;Bogota Beer Company S A;Carrera 4 A No 27 - 04;KR 4 A 27 04;VAL DIR;4.61383636468399;-74.0663235088687;VAL COORD
381;Harry's Bakery;Carrera 6 No 69 A - 34;KR 6 69 A 34;VAL DIR;4.65205257940669;-74.0557600766821;VAL COORD
382;Restaurante Donde Chucho 93;Calle 93 B No 13 - 61 Local 2;CL 93 B 13 61;VAL DIR;4.67772202349148;-74.0493733177498;VAL COORD
383;La Plaza de Andres;Centro Comercial Hacienda Santa Barbara Carrera 7 No 115 - 60 LC 303 - 304 - 305 - 306 - 307 - 308 ;KR 7 115 60;VAL DIR;4.69343499972033;-74.0330544674165;VAL COORD
386;Andres Expres Caseta De Luxe;Centro Comercial Cafam Floresta Avenida Carrera 68 No 90 - 88 Local 2 011 ;AK 68 90 88;VAL DIR;4.685732734355925;-74.0744094738061;VAL COORD
385;Presto Santander;Carrera 7 No 16 - 49;KR 7 16 49;VAL DIR;4.60321030179552;-74.07287428210812;VAL COORD
384;El Carnal;Centro Comercial San Martin Carrera 7 No 32  - 16 Local 402;KR 7 32 16;VAL DIR;4.6187911434481;-74.0680148459726;VAL COORD
387;Andres Expres Caseta De Luxe;Centro Comercial Avenida de Las Americas No 62 - 84 Local 388;AV AMERICAS 62 84;VAL DIR;4.62886396872264;-74.1172664155691;VAL COORD
392;Nolita;Carrera 13 No 85 - 25;KR 13 85 25;VAL DIR;4.66936181209873;-74.0536630958878;VAL COORD
393;La Hamburgueseria  El Chico;Calle 93 B No 11 A - 34;CL 93 B 11 A 34;VAL DIR;4.67692745307844;-74.0476148491674;VAL COORD
395;La Hamburgueseria  Usaquen;Calle 118 No 6 A - 40;CL 118 6 A 40;VAL DIR;4.695261386210535;-74.0317470786605;VAL COORD
394;La Hamburgueseria  La 85;Calle 85 No 12 - 49;CL 85 12 49;VAL DIR;4.6685495703754;-74.0528781446696;VAL COORD
396;La Hamburgueseria  Emaus;Calle 70 No 4 - 69;CL 70 4 69;VAL DIR;4.65152874917881;-74.05483596918259;VAL COORD
